issue_id	row_id	claim_id	citation_key	occurrence_id	issue_code	severity	claim_as_written_pt	source_supports_pt	mismatch_explanation_pt	printed_pages	pdf_page_indices	source_locator	evidence_path	recommended_revision_pt	needs_new_source	recommended_action
ISS-ROW-0114-01	ROW-0114	CLM-102	brynjolfsson_canaries_2025	CIT-024	AUTHOR_INFERENCE_UNSUPPORTED	MAJOR	Os dados mensais da ADP permitem aos autores observar admissões, desligamentos e salários em alta frequência e quase em tempo real.	A fonte sustenta registros mensais individuais de folha, acompanhamento de mudanças no emprego, alta frequência, visão quase em tempo real e observação da remuneração-base anual.	A fonte não afirma que os autores observem admissões e desligamentos, nem define esses fluxos como variáveis. Ela mede emprego e remuneração; interpretar entradas e saídas do painel como admissões e desligamentos exige uma etapa não documentada no trabalho.	pp. 2–3, 7, 21	2–3, 7, 21	Section 1, Introduction; Section 3.1, Payroll Data; Section 4.5, Fact 5	evidence_pages/ROW-0114.pdf	Os registros mensais individuais de folha da ADP permitem aos autores acompanhar mudanças no emprego em alta frequência e quase em tempo real e observar a remuneração-base anual dos trabalhadores.	false	NARROW_CLAIM
ISS-ROW-0114-02	ROW-0114	CLM-102	brynjolfsson_canaries_2025	CIT-024	PDF_VERSION_MISMATCH	MINOR	Os dados mensais da ADP permitem aos autores observar admissões, desligamentos e salários em alta frequência e quase em tempo real.	O PDF armazenado apresenta o mesmo título e os mesmos três autores da entrada bibliográfica e traz a data de 26 de agosto de 2025.	A entrada BibLaTeX registra 13 de novembro de 2025, mas o PDF armazenado identifica-se como versão de 26 de agosto de 2025. O título, os autores e o tipo de trabalho coincidem, porém o anexo é anterior à data catalogada.	p. 1	1	Title page, date line	evidence_pages/ROW-0114.pdf	Substituir o anexo pela versão correspondente à data bibliográfica de 13/11/2025 ou, após confirmar qual versão será citada, alinhar a data da referência à versão armazenada de 26/08/2025.	false	REPLACE_SOURCE
ISS-ROW-0115-01	ROW-0115	CLM-103	brynjolfsson_canaries_2025	CIT-024	PDF_VERSION_MISMATCH	MINOR	O estudo constrói um painel mensal de milhões de vínculos organizados por firma.	O PDF armazenado sustenta a afirmação substantiva na p. 2 e se identifica na folha de rosto como versão de 26 de agosto de 2025.	O registro BibLaTeX congelado data o working paper em 13 de novembro de 2025, mas a folha de rosto do PDF armazenado informa 26 de agosto de 2025; portanto, o anexo é uma versão anterior à descrita pelo registro.	p. 1	1	Title page, version date	evidence_pages/ROW-0115.pdf	Alinhar o registro bibliográfico ao PDF de 26 de agosto de 2025 ou substituir o anexo pela versão de 13 de novembro de 2025 antes da entrega; a afirmação substantiva pode ser mantida.	false	REPLACE_SOURCE
ISS-ROW-0116-01	ROW-0116	CLM-104	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MAJOR	A unidade de estimação do estudo não é o vínculo individual.	A versão armazenada sustenta a afirmação na p. 19 ao definir o desfecho da regressão como emprego indexado por firma, quintil de exposição e mês.	A capa do PDF armazenado está datada de 26/08/2025, enquanto o registro bibliográfico congelado está datado de 13/11/2025. Além disso, na versão armazenada a p. 15 apresenta a equação, mas as definições que sustentam esta afirmação estão na p. 19; portanto, o anexo não corresponde à versão bibliográfica exata e a paginação citada não é verificável nesse arquivo.	pp. 1, 19	1, 19	Title page; Section 4.4 (Fact 4), definition and discussion of Equation 4.1	evidence_pages/ROW-0116.pdf	Substituir o anexo pela versão datada de 13/11/2025 e conferir novamente a página da citação. Se a versão de 26/08/2025 for mantida, citar a p. 19 para esta afirmação.	false	REPLACE_SOURCE
ISS-ROW-0117-01	ROW-0117	CLM-105	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MAJOR	O estudo agrega o emprego em células de firma por quintil de exposição por mês.	O manuscrito armazenado, datado de 26 de agosto de 2025, sustenta a afirmação nas pp. 15 e 19.	A entrada BibLaTeX e o registro congelado datam o trabalho em 13 de novembro de 2025, enquanto a folha de rosto do PDF armazenado mostra 26 de agosto de 2025. O anexo é, portanto, uma versão anterior do mesmo trabalho, embora sustente substantivamente esta afirmação.	pp. 15, 19	15, 19	Title page; Section 4.4, Equation 4.1 and variable definitions	evidence_pages/ROW-0117.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 e conferir sua paginação; se a versão de agosto for intencional, corrigir a data bibliográfica e citar as pp. 15 e 19.	false	REPLACE_SOURCE
ISS-ROW-0118-01	ROW-0118	CLM-106	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MINOR	O estudo estima uma regressão de Poisson.	A p. 15 do PDF armazenado declara explicitamente que os autores estimam uma regressão de Poisson.	A entrada BibLaTeX está datada de 13 de novembro de 2025, mas a folha de rosto do PDF armazenado informa 26 de agosto de 2025. Assim, o anexo é uma versão anterior à versão registrada, embora dê suporte substantivo à afirmação.	p. 1	1	Title page (stored-version date)	evidence_pages/ROW-0118.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 e confirmar a paginação; se a intenção for citar o PDF armazenado, corrigir a data bibliográfica para 26 de agosto de 2025.	false	REPLACE_SOURCE
ISS-ROW-0119-01	ROW-0119	CLM-107	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MINOR	A regressão inclui efeitos fixos de firma por quintil de exposição.	O PDF armazenado sustenta diretamente a afirmação metodológica na p. 19.	A entrada BibLaTeX registra um Working Paper de 13 de novembro de 2025, mas a página de rosto do PDF armazenado data o manuscrito de 26 de agosto de 2025. É uma versão anterior do mesmo trabalho; isso não invalida o apoio substantivo, mas a versão e sua paginação não correspondem integralmente ao registro bibliográfico congelado.	p. 1	1	Página de rosto	evidence_pages/ROW-0119.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 indicada na bibliografia e revalidar a paginação; enquanto isso, usar a p. 19 do PDF armazenado para o enunciado explícito.	false	REPLACE_SOURCE
ISS-ROW-0120-01	ROW-0120	CLM-108	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MINOR	A regressão inclui efeitos fixos de firma por tempo.	O PDF armazenado sustenta diretamente que a Equação 4.1 controla por efeitos de firma por tempo.	A entrada BibLaTeX e o registro congelado datam o trabalho em 13 de novembro de 2025, mas a folha de rosto do PDF armazenado traz 26 de agosto de 2025. O anexo corresponde, portanto, a uma versão anterior do mesmo working paper. A divergência não altera o suporte substantivo observado, mas impede tratar o arquivo como a versão bibliográfica registrada.	p. 1	1	Title page, date below the author names	evidence_pages/ROW-0120.pdf	Substituir o anexo pela versão datada de 13 de novembro de 2025 ou corrigir a data da entrada bibliográfica para 26 de agosto de 2025; depois, reconferir a paginação da evidência.	false	REPLACE_SOURCE
ISS-ROW-0121-01	ROW-0121	CLM-109	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MAJOR	A granularidade dos dados e o desenho permitem detectar ajustes por ocupação e idade logo após o lançamento do ChatGPT.	O PDF armazenado corresponde ao mesmo título e aos mesmos autores e sustenta substantivamente a afirmação, mas sua folha de rosto identifica uma versão de 26 de agosto de 2025.	O registro da fonte e a entrada BibLaTeX congelada datam o trabalho em 13 de novembro de 2025, enquanto o PDF efetivamente armazenado está datado de 26 de agosto de 2025. Portanto, o anexo é uma versão anterior àquela descrita na bibliografia, e sua paginação não deve ser presumida como a da versão de novembro.	p. 1	1	Title page (stored-version date)	evidence_pages/ROW-0121.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 e reconferir a paginação; se a versão de agosto for mantida, corrigir a data bibliográfica e identificar explicitamente essa versão.	false	REPLACE_SOURCE
ISS-ROW-0122-01	ROW-0122	CLM-110	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MAJOR	O principal ajuste identificado pelo estudo concentra-se na porta de entrada do mercado de trabalho.	A versão armazenada sustenta o núcleo da afirmação: registra queda desproporcional do emprego entre trabalhadores em início de carreira nas ocupações mais expostas, diante de efeitos muito menores entre trabalhadores mais experientes.	O registro BibLaTeX e o trecho da dissertação identificam a versão de 13 de novembro de 2025, mas a folha de rosto do PDF armazenado está datada de 26 de agosto de 2025. Além disso, o arquivo armazenado informa queda relativa de 13% na conclusão e 12 pontos log na especificação com efeitos firma-tempo, não o valor de cerca de 16% mencionado no contexto da dissertação. A identidade de título e autores coincide, mas o anexo é uma versão anterior.	pp. 1, 19, 26	1, 19, 26	Title page; Section 4.4, Equation 4.1 discussion; Section 5 (Conclusion)	evidence_pages/ROW-0122.pdf	Substitua o anexo pela versão de 13 de novembro de 2025 e revalide nela o valor de 16%. Se a versão armazenada for mantida, altere a data bibliográfica para 26 de agosto de 2025 e ajuste o trecho quantitativo para 13% de queda relativa, distinguindo esse valor dos 12 pontos log informados na página 19.	false	REPLACE_SOURCE
ISS-ROW-0123-01	ROW-0123	CLM-111	brynjolfsson_canaries_2025	CIT-025	WRONG_MAGNITUDE	MAJOR	Na versão de 13 de novembro de 2025 e na especificação com controles de firma e tempo, trabalhadores de 22 a 25 anos em ocupações mais expostas, como desenvolvimento de software e atendimento ao cliente, apresentaram queda relativa de cerca de 16% no emprego.	O PDF armazenado informa queda relativa de 13% no resumo e queda de 12 pontos logarítmicos na regressão de Poisson com efeitos fixos firma-tempo e firma-quintil.	A magnitude de 16% não aparece no arquivo armazenado e amplia o valor quantitativo central reportado pela fonte.	pp. 1, 4, 19–20	1, 4, 19-20	Resumo; Introdução; Seção 4.4 e Figura 9	evidence_pages/ROW-0123.pdf	Substituir 16% por 13% ao resumir o achado geral e, ao descrever especificamente a Equação 4.1, registrar 12 pontos logarítmicos e os efeitos fixos firma-tempo e firma-quintil.	false	REWRITE_CLAIM
ISS-ROW-0123-02	ROW-0123	CLM-111	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MAJOR	Na versão de 13 de novembro de 2025 e na especificação com controles de firma e tempo, trabalhadores de 22 a 25 anos em ocupações mais expostas, como desenvolvimento de software e atendimento ao cliente, apresentaram queda relativa de cerca de 16% no emprego.	A folha de rosto do PDF armazenado identifica o manuscrito como versão de 26 de agosto de 2025.	A afirmação e o registro bibliográfico apontam 13 de novembro de 2025, mas o anexo congelado é uma versão anterior, de 26 de agosto de 2025; portanto, o conteúdo específico da versão de novembro não pode ser verificado neste arquivo.	p. 1	1	Folha de rosto	evidence_pages/ROW-0123.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 e reauditar a magnitude; alternativamente, alterar a data e os números da dissertação para corresponder ao PDF de 26 de agosto armazenado.	true	REPLACE_SOURCE
ISS-ROW-0124-01	ROW-0124	CLM-112	brynjolfsson_canaries_2025	CIT-025	PDF_VERSION_MISMATCH	MAJOR	O emprego de trabalhadores mais velhos e experientes nas mesmas ocupações permaneceu estável ou cresceu.	O PDF armazenado sustenta a afirmação: a introdução declara que as tendências de emprego dos trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou continuaram a crescer, e a análise por idade mostra crescimento nas faixas mais velhas.	O registro bibliográfico e o trecho da dissertação identificam a versão de 13/11/2025, mas a capa do arquivo armazenado está datada de 26/08/2025. Trata-se de uma versão anterior do mesmo trabalho. A divergência não elimina o apoio à afirmação atômica auditada, mas impede tratar este anexo e sua paginação como a versão de novembro.	p. 1	1	Title page, displayed version date	evidence_pages/ROW-0124.pdf	Substituir o anexo pela versão datada de 13/11/2025 ou ajustar a referência e a menção à versão para 26/08/2025. Se o trecho contextual mantiver a magnitude de 16%, anexar e auditar a versão de novembro antes de conservar esse número.	false	REPLACE_SOURCE
ISS-ROW-0125-01	ROW-0125	CLM-113	brynjolfsson_canaries_2025	CIT-026	MISATTRIBUTED_METHOD	MAJOR	Brynjolfsson, Chandar e Chen (2025) usam o lançamento público do ChatGPT, em 30 de novembro de 2022, como evento do estudo.	A fonte registra que a OpenAI introduziu o ChatGPT em novembro de 2022 e define outubro de 2022 como t = −1 na regressão de estudo de evento.	A fonte não chama explicitamente o lançamento público do ChatGPT de evento escolhido e não informa 30 de novembro de 2022. A redação transforma a coincidência entre a normalização mensal e a introdução do ChatGPT em uma atribuição metodológica direta e diária.	pp. 4, 15, 19	4, 15, 19	Introduction, footnote 4; Section 4.4, Equation 4.1 and event-time definition	evidence_pages/ROW-0125.pdf	Brynjolfsson, Chandar e Chen (2025) adotam outubro de 2022 como mês de referência (t = −1) em sua regressão de estudo de evento e registram que o ChatGPT foi introduzido em novembro de 2022.	false	REWRITE_CLAIM
ISS-ROW-0125-02	ROW-0125	CLM-113	brynjolfsson_canaries_2025	CIT-026	PDF_VERSION_MISMATCH	MAJOR	Brynjolfsson, Chandar e Chen (2025) usam o lançamento público do ChatGPT, em 30 de novembro de 2022, como evento do estudo.	O PDF armazenado é um working paper de Brynjolfsson, Chandar e Chen cuja folha de rosto está datada em 26 de agosto de 2025.	A entrada BibLaTeX congelada registra o trabalho como Working Paper de 13 de novembro de 2025, mas o anexo corresponde a uma versão anterior, embora título, autores e tipo documental coincidam.	p. 1	1	Title page	evidence_pages/ROW-0125.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 correspondente à entrada ou alinhar a entrada bibliográfica à versão de 26 de agosto de 2025, após verificar qual versão deve ser citada.	false	REPLACE_SOURCE
