claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id	queue_status	claim_row_sha256	bibliography_entry_sha256	source_type	source_path	source_sha256	worker_prompt_path	worker_prompt_sha256
CLM-063	CIT-014	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	DIRECT	O GPT Exposure utiliza dados sintéticos.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Dados sintéticos, sem validação por profissionais. Taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-0075	COMPLETED	d61d4ae145471a59c2624f6c5fe5d0d4a28f5c6a096b333cffe73a827b77973a	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0075.md	17beaf6fde0b1da10d3e64e0ee8664c5683c765dceaeb3ffcd168ee8b308172e
CLM-064	CIT-014	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	DIRECT	O GPT Exposure é apresentado como não validado por profissionais.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Dados sintéticos, sem validação por profissionais. Taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-0076	COMPLETED	bb2a27f1bd9db08385f56a61ab502987f07f1a07edbc307fd13c7fa1cc8c58f7	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0076.md	cf6f36dbe0fd537bf0f2a9bbf735e534eb5e4c25908b0688cd5ea2f274d22d05
CLM-065	CIT-014	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	DIRECT	A taxonomia americana do GPT Exposure exige um crosswalk adicional para aplicação no Brasil.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Dados sintéticos, sem validação por profissionais. Taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-0077	COMPLETED	79e3685f67248289b0b7091995e3c4aa08f75069559259f54f98ae6a864958ed	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0077.md	0ce6cb9ef9cabf6c4adf3e86acce5ef12676588d76c3384af65e6376b6938e85
CLM-066	CIT-014	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	AUTHOR_INFERENCE	O GPT Exposure exerce o papel de referência conceitual nesta dissertação.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Dados sintéticos, sem validação por profissionais. Taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-0078	COMPLETED	c0a7ee2293b86bc1e84b647a30d123b10a467ce9472737c2b82f86783a966a9a	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0078.md	f9dce948b4de2a6ddad265c31401078bdf7c23b0622e8b118331a623544ff71b
CLM-067	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	DIRECT	O GENOE utiliza a taxonomia ocupacional americana O*NET/SOC.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0079	COMPLETED	69b334b7cdf0d9766c719c10673fe7dfbb81e09706f5c16c699d243502991808	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0079.md	8fa77ddde774ece0e5a86d3d454b7d0733098749abbc3168ce31d1ae93851d8f
CLM-068	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	DIRECT	O GENOE fornece ao modelo de linguagem o contexto completo da ocupação para uma avaliação holística.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0080	COMPLETED	c7801653ad6f5551da46c5dce5316c11ecb10055476b9ea5c8763419514d0b10	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0080.md	9ac07cfeed03c10a76cdf9abf7f7ce76a8c5e9e0df2c074b8e890434ea6dc029
CLM-069	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	DIRECT	O GENOE é apresentado como sensível a barreiras sociais e institucionais.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0081	COMPLETED	757fbdd87b9a00f98a26c6fb9e8b607a283a30778d7f4a0af8cd0267810be6e3	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0081.md	cc2ed84f4cc7604e29c7c4b16f080c479d46a62267724cefa762df225be12e2e
CLM-070	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	DIRECT	O GENOE utiliza dados sintéticos.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0082	COMPLETED	385f7bcf735b236a92353a29851e440679ded64a1ed56abd797a78746933c23e	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0082.md	dc4549f5aaddc4a90a642762369a8c43526bc19618438ca341031d0d2d4b1df4
CLM-071	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	DIRECT	O GENOE é apresentado como não validado por profissionais.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0083	COMPLETED	5fb9329ed413bfcfdad3e923bdd7aa5e33113b4349b6ff29db8d60548ff8e1d1	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0083.md	4eede523de3d54dc715140d5353d55592fb92ce0e08f7a977db6e997ab7984be
CLM-072	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	DIRECT	A base ocupacional do GENOE é americana.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0084	COMPLETED	9abad15be81be6890c87052fe8e6712c2424605724080d507d8855d2da8173a8	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0084.md	c3bf0a07f7401d9f5e788dde2cfa46df4c6d598f084a925aa47870dffad6c4e2
CLM-073	CIT-015	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, mirror on the wall: Which jobs will AI replace after all?: A new index of occupational exposure	AUTHOR_INFERENCE	O GENOE é utilizado apenas como índice de comparação nesta dissertação.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Dados sintéticos, sem validação por profissionais; base americana | Comparação			ROW-0085	COMPLETED	5adb528b9ffc086ae1a225b78dfaae366401488bb6f3c2acff881812806bd582	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	PDF	references/pdfs/benitez_mirror_2024.pdf	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	source_build/prompts/ROW-0085.md	86898027f5de6a85e7da9803ab754183c46f913185d1095d0648d17d509fd3eb
CLM-074	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	DIRECT	O Anthropic Economic Index utiliza dados reais de uso.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0086	COMPLETED	dbbfa609baacd16de95d1d14749c303b99890970940aee0472bc7695097e2603	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0086.md	6fcd80514611435fc8ce930bf3b4795f299f5797cf49dc5c042a1567d0c14d3f
CLM-075	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	DIRECT	O Anthropic Economic Index utiliza a estrutura ocupacional americana O*NET/SOC.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0087	COMPLETED	41f0da6793fc94e9b0b32a650d42148fc633389f9013d7ab92ffe1d1442e4d6e	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0087.md	cf8c2519b7e5925d5a8c67a2fb85d8f0f7ae18dd57728e11f545b2d14bde3dbc
CLM-076	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	DIRECT	O Anthropic Economic Index classifica o uso por dimensões de autonomia e taxa de sucesso.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0088	COMPLETED	3bb4db74601d584f7fcc86631a865498f533dcbcec469ea046d763d20856df7d	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0088.md	cb332af77cddee31f8c2c94b046b66cf330cb226dea38faa2d57e2f61cf13049
CLM-077	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	DIRECT	O Anthropic Economic Index distingue automação de complementaridade.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0089	COMPLETED	cedbdfdbad47216f356dc9466546996923162f27e3ccdd7e1b27cf443eb2dbd2	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0089.md	2cd13c87cffaf0094aa0cffa846faaca1bfe36916be960a25a3659bf6dcd3b31
CLM-078	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	DIRECT	O Anthropic Economic Index apresenta viés de amostragem por observar apenas usuários de modelos específicos.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0090	COMPLETED	1299b1fd81521a6d7973949ed8249c23bc1994496ad8aa7fcb0f32eb53cbc517	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0090.md	45c536be330c6e50575caf75d7cedd6ddb275a4a46b7cf132526b385ee32251c
CLM-079	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	DIRECT	A base do Anthropic Economic Index é americana.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0091	COMPLETED	aac4d4b550cb0d7f1bfb82311ff30f0f89e25520bedc8d256c2e3e4d30d16794	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0091.md	e2741c4ff23f97c4aa6132938cfe8f92d47ebf750d3e99f2313571d77ea43930
CLM-080	CIT-016	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic economic index report: Economic primitives	AUTHOR_INFERENCE	O Anthropic Economic Index é utilizado apenas como índice de comparação nesta dissertação.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementariedade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-0092	COMPLETED	b660750b84c7fe5efb25b385a24751f1287c5d6f49d2e5fca63be4951e8ebd5d	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	PDF	references/pdfs/appel_anthropic_2026.pdf	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	source_build/prompts/ROW-0092.md	8b377e78d6638839ae01a7316be13cb2babc12b294d8c5a38ce4884b8e2be6ed
CLM-081	CIT-017	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index utiliza a classificação ocupacional internacional ISCO-08.	ILO Global Index (Gmyrek et al., 2025) | ISCO-08 (internacional) | Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas | Robustez metodológica e comparabilidade internacional via ISCO-08 | Índice global; pode não captar especificidades brasileiras; exige crosswalk COD/CBO | Índice principal			ROW-0093	COMPLETED	0ad738060dee753d4f62c9fb736f9749ec44509f3ccb45ea03d367fb3a8588c5	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0093.md	e62d4b46938cf761e26286a8dbb4040ea88aa39bfedf424db4d34caeac6d5c0c
CLM-082	CIT-017	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index utiliza validação em três camadas formada por trabalhadores, especialistas e modelos de linguagem.	ILO Global Index (Gmyrek et al., 2025) | ISCO-08 (internacional) | Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas | Robustez metodológica e comparabilidade internacional via ISCO-08 | Índice global; pode não captar especificidades brasileiras; exige crosswalk COD/CBO | Índice principal			ROW-0094	COMPLETED	dff61ca24bbf76cc3c71ddc90687e09dd4f39ba1d39831531b77e73f5da58599	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0094.md	31cf7af97686442fa121e5b862419620905b0742e963dccb9296e9cac953c466
