claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id
CLM-REV-113	CIT-REV-032	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects	DIRECT	No desenho da dissertação, as ocupações não expostas permanecem como grupo de controle.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0131
CLM-REV-114	CIT-REV-033	4.2 Construção do painel ocupação-mês com CAGED e correspondência CBO → OIT	6	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) adota uma janela de 15 meses de pré-tratamento e 30 meses de pós-tratamento.	A janela de análise começa em janeiro de 2021 por duas razões. Primeiro, o Novo CAGED teve início em janeiro de 2020, não havendo dados diretamente comparáveis para períodos anteriores. Segundo, optei por excluir o ano de 2020 porque ele coincide com a fase mais aguda da pandemia de Covid-19, marcada por fortes alterações nas admissões, nos desligamentos e nos salários. A inclusão desse período poderia fazer com que os efeitos excepcionais da pandemia fossem confundidos com as tendências anteriores à difusão do ChatGPT. Assim, o painel compreende o período entre janeiro de 2021 e maio de 2026, preservando 23 meses anteriores ao evento e 42 posteriores. A janela é assimétrica, com mais tempo depois do evento do que antes. [Klein Teeselink (2025, p. 11)](https://doi.org/10.2139/ssrn.5516798), por exemplo, adota uma janela de 15 meses de pré-tratamento e 30 meses de pós-tratamento.			ROW-REV-0132
CLM-REV-115	CIT-REV-034	4.3 Especificação econométrica e desfechos	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	A especificação da dissertação parte do desenho usado por Brynjolfsson, Chandar e Chen (2025).	A especificação foi construída em etapas. Parti do desenho usado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), adaptei a comparação às características do CAGED e confrontei as escolhas de estimador, controles e inferência com a literatura metodológica. O objetivo foi escolher um modelo coerente com a pergunta e com os limites da base, e não procurar a especificação que produzisse o resultado mais favorável. As equações abaixo registram a versão adotada e permitem que essas decisões sejam avaliadas.			ROW-REV-0133
CLM-REV-116	CIT-REV-035	Especificação comum às duas alternativas	11	chen_logs_2024	Logs with Zeros? Some Problems and Solutions	DIRECT	Transformações do tipo log(1+y) alteram o estimando.	O PPML é usado nas admissões e nos desligamentos porque essas contagens incluem zeros. Transformações do tipo $`\log(1+y)`$ alteram o estimando e podem ser arbitrariamente sensíveis à unidade de medida quando há efeito na margem extensiva ([Chen; Roth, 2024](https://doi.org/10.1093/qje/qjad054)). Separadamente, modelos log-lineares podem ser inconsistentes sob heterocedasticidade, o que motiva o uso de PPML ([Santos Silva; Tenreyro, 2006](https://doi.org/10.1162/rest.88.4.641)). O PPML trabalha diretamente com a contagem em nível e também é usado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). A estimação linear com $`\log(1+y)`$ permanece apenas como resultado secundário.			ROW-REV-0134
CLM-REV-117	CIT-REV-035	Especificação comum às duas alternativas	11	chen_logs_2024	Logs with Zeros? Some Problems and Solutions	DIRECT	Transformações do tipo log(1+y) podem ser arbitrariamente sensíveis à unidade de medida quando há efeito na margem extensiva.	O PPML é usado nas admissões e nos desligamentos porque essas contagens incluem zeros. Transformações do tipo $`\log(1+y)`$ alteram o estimando e podem ser arbitrariamente sensíveis à unidade de medida quando há efeito na margem extensiva ([Chen; Roth, 2024](https://doi.org/10.1093/qje/qjad054)). Separadamente, modelos log-lineares podem ser inconsistentes sob heterocedasticidade, o que motiva o uso de PPML ([Santos Silva; Tenreyro, 2006](https://doi.org/10.1162/rest.88.4.641)). O PPML trabalha diretamente com a contagem em nível e também é usado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). A estimação linear com $`\log(1+y)`$ permanece apenas como resultado secundário.			ROW-REV-0135
CLM-REV-118	CIT-REV-036	Especificação comum às duas alternativas	11	santos_silva_log_2006	The Log of Gravity	DIRECT	Modelos log-lineares podem ser inconsistentes sob heterocedasticidade.	O PPML é usado nas admissões e nos desligamentos porque essas contagens incluem zeros. Transformações do tipo $`\log(1+y)`$ alteram o estimando e podem ser arbitrariamente sensíveis à unidade de medida quando há efeito na margem extensiva ([Chen; Roth, 2024](https://doi.org/10.1093/qje/qjad054)). Separadamente, modelos log-lineares podem ser inconsistentes sob heterocedasticidade, o que motiva o uso de PPML ([Santos Silva; Tenreyro, 2006](https://doi.org/10.1162/rest.88.4.641)). O PPML trabalha diretamente com a contagem em nível e também é usado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). A estimação linear com $`\log(1+y)`$ permanece apenas como resultado secundário.			ROW-REV-0136
CLM-REV-119	CIT-REV-036	Especificação comum às duas alternativas	11	santos_silva_log_2006	The Log of Gravity	AUTHOR_INFERENCE	A possibilidade de inconsistência dos modelos log-lineares sob heterocedasticidade motiva o uso de PPML na dissertação.	O PPML é usado nas admissões e nos desligamentos porque essas contagens incluem zeros. Transformações do tipo $`\log(1+y)`$ alteram o estimando e podem ser arbitrariamente sensíveis à unidade de medida quando há efeito na margem extensiva ([Chen; Roth, 2024](https://doi.org/10.1093/qje/qjad054)). Separadamente, modelos log-lineares podem ser inconsistentes sob heterocedasticidade, o que motiva o uso de PPML ([Santos Silva; Tenreyro, 2006](https://doi.org/10.1162/rest.88.4.641)). O PPML trabalha diretamente com a contagem em nível e também é usado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). A estimação linear com $`\log(1+y)`$ permanece apenas como resultado secundário.			ROW-REV-0137
CLM-REV-120	CIT-REV-037	Especificação comum às duas alternativas	11	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) também usam PPML.	O PPML é usado nas admissões e nos desligamentos porque essas contagens incluem zeros. Transformações do tipo $`\log(1+y)`$ alteram o estimando e podem ser arbitrariamente sensíveis à unidade de medida quando há efeito na margem extensiva ([Chen; Roth, 2024](https://doi.org/10.1093/qje/qjad054)). Separadamente, modelos log-lineares podem ser inconsistentes sob heterocedasticidade, o que motiva o uso de PPML ([Santos Silva; Tenreyro, 2006](https://doi.org/10.1162/rest.88.4.641)). O PPML trabalha diretamente com a contagem em nível e também é usado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). A estimação linear com $`\log(1+y)`$ permanece apenas como resultado secundário.			ROW-REV-0138
CLM-REV-121	CIT-REV-038	4.4 Heterogeneidades e estudos de caso	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	A literatura internacional sugere que os efeitos da IA generativa podem aparecer primeiro em trabalhadores no início da carreira.	A literatura internacional sugere que os efeitos da IA generativa podem aparecer primeiro em trabalhadores no início da carreira. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis. Agrupei idade conforme aplicado na PNAD, para ajudar na interpretação e comparação dos resultados da seção 3, mas também adotei as faixas etárias inspiradas no artigo de referência: 22-25, 26-30, 31-34, 35-40, 41-49 e 50 anos ou mais. Para dialogar com essa hipótese, essas faixas ajudam a separar o início da carreira de estágios mais avançados da trajetória profissional.			ROW-REV-0139
CLM-REV-122	CIT-REV-038	4.4 Heterogeneidades e estudos de caso	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Nos Estados Unidos, a queda relativa do emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos.	A literatura internacional sugere que os efeitos da IA generativa podem aparecer primeiro em trabalhadores no início da carreira. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis. Agrupei idade conforme aplicado na PNAD, para ajudar na interpretação e comparação dos resultados da seção 3, mas também adotei as faixas etárias inspiradas no artigo de referência: 22-25, 26-30, 31-34, 35-40, 41-49 e 50 anos ou mais. Para dialogar com essa hipótese, essas faixas ajudam a separar o início da carreira de estágios mais avançados da trajetória profissional.			ROW-REV-0140
CLM-REV-123	CIT-REV-038	4.4 Heterogeneidades e estudos de caso	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Trabalhadores jovens dependem mais de conhecimento codificado adquirido na educação formal.	A literatura internacional sugere que os efeitos da IA generativa podem aparecer primeiro em trabalhadores no início da carreira. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis. Agrupei idade conforme aplicado na PNAD, para ajudar na interpretação e comparação dos resultados da seção 3, mas também adotei as faixas etárias inspiradas no artigo de referência: 22-25, 26-30, 31-34, 35-40, 41-49 e 50 anos ou mais. Para dialogar com essa hipótese, essas faixas ajudam a separar o início da carreira de estágios mais avançados da trajetória profissional.			ROW-REV-0141
